zipcode,lat,lon
03906,43.346,-70.77759
03907,43.25464,-70.61096
03908,43.23876,-70.74781
03909,43.16754,-70.68248
03910,43.17286,-70.61671
03911,43.13489,-70.63482
04001,43.52727,-70.92098
04002,43.49588,-70.67944
04003,43.73158,-69.98824
04005,43.49603,-70.49547
04006,43.44438,-70.3446
04008,44.03708,-69.86211
04009,44.0483,-70.73382
04010,43.93305,-70.91671
04011,43.9007,-69.97606
04015,43.97438,-70.51791
04017,43.73003,-70.11457
04019,43.69149,-70.0999
04020,43.76815,-70.81022
04021,43.79748,-70.26495
04022,43.98049,-70.80722
04024,43.83304,-70.67771
04027,43.40332,-70.91154
04029,43.90164,-70.68772
04030,43.5895,-70.69236
04032,43.85562,-70.1008
04037,44.09281,-70.94984
04038,43.70338,-70.4581
04039,43.88747,-70.34218
04040,44.11094,-70.71851
04041,43.86397,-70.82561
04042,43.62953,-70.62453
04043,43.3976,-70.571
04046,43.42031,-70.492
04047,43.7362,-70.91076
04048,43.68736,-70.78284
04049,43.73767,-70.70294
04050,43.69205,-70.15696
04051,44.18875,-70.88469
04055,43.9702,-70.61544
04056,43.65402,-70.86295
04057,44.1016,-70.69882
04061,43.63377,-70.74209
04062,43.79746,-70.40446
04063,43.50109,-70.39617
04064,43.52613,-70.38985
04066,43.77278,-69.96827
04068,43.84003,-70.94067
04069,43.89918,-70.18192
04071,43.92838,-70.45078
04072,43.539,-70.46233
04073,43.41338,-70.74238
04074,43.59108,-70.36822
04076,43.55246,-70.83794
04079,43.80344,-69.94972
04083,43.46727,-70.81383
04084,43.76608,-70.56599
04085,43.77442,-70.62665
04086,43.96153,-69.95879
04087,43.56551,-70.75251
04088,44.19301,-70.71635
04090,43.32671,-70.63359
04091,43.83211,-70.75141
04092,43.69536,-70.35391
04093,43.64281,-70.5377
04095,43.63562,-70.91525
04096,43.79785,-70.17184
04097,43.85122,-70.23636
04101,43.66239,-70.25838
04102,43.65878,-70.30624
04103,43.69381,-70.29087
04105,43.74754,-70.28248
04106,43.63068,-70.28913
04107,43.58873,-70.23768
04108,43.66057,-70.18901
04109,43.66732,-70.19984
04110,43.75825,-70.19871
04210,44.0849,-70.24922
04216,44.7068,-70.82149
04217,44.36776,-70.83319
04219,44.40924,-70.59286
04220,44.33657,-70.35329
04221,44.46028,-70.29981
04222,43.96439,-70.12955
04224,44.58016,-70.40113
04226,44.60844,-70.69937
04227,44.55719,-70.29763
04228,44.43256,-70.11501
04231,44.26423,-70.88725
04234,44.62372,-70.19192
04236,44.19037,-70.14461
04237,44.49665,-70.72564
04238,44.21073,-70.38176
04239,44.53062,-70.20935
04240,44.09148,-70.16807
04250,44.02599,-70.11656
04252,44.02706,-70.0596
04253,44.4079,-70.21503
04254,44.43248,-70.14274
04255,44.33622,-70.67047
04256,44.10237,-70.40897
04257,44.57347,-70.51358
04258,44.14833,-70.33787
04259,44.22837,-70.00856
04260,43.96394,-70.2959
04261,44.5646,-70.92005
04263,44.29479,-70.13063
04265,44.28444,-70.04639
04267,44.2104,-70.7902
04268,44.22916,-70.60663
04270,44.1124,-70.51561
04271,44.26367,-70.49827
04274,44.0461,-70.38943
04275,44.68968,-70.63731
04276,44.53469,-70.61541
04280,44.12152,-70.06153
04281,44.24444,-70.48837
04282,44.26707,-70.24284
04284,44.35129,-70.06611
04285,44.70327,-70.44617
04286,44.40144,-70.86514
04287,44.0573,-69.96818
04289,44.32108,-70.53379
04290,44.47354,-70.45058
04292,44.37404,-70.44688
04294,44.62897,-70.26955
04330,44.36394,-69.73741
04342,44.07942,-69.73938
04343,44.32884,-69.89161
04344,44.25882,-69.82131
04345,44.19822,-69.78479
04346,44.23469,-69.75061
04347,44.29047,-69.81412
04348,44.21522,-69.49919
04349,44.4373,-70.06853
04350,44.16247,-69.93987
04351,44.3313,-69.86103
04352,44.46559,-69.96093
04353,44.20527,-69.61249
04354,44.39603,-69.42707
04355,44.38211,-69.94904
04357,44.12362,-69.82883
04358,44.41818,-69.53288
04359,44.17747,-69.76061
04360,44.54756,-70.00297
04363,44.31109,-69.57805
04364,44.31155,-69.96237
04401,44.84923,-68.84479
04406,45.23452,-69.56992
04408,44.99136,-68.23069
04410,45.08821,-68.90696
04411,44.88125,-68.57612
04412,44.78351,-68.73513
04413,45.55075,-67.7436
04414,45.44466,-69.10658
04415,45.38263,-69.06191
04416,44.62724,-68.75286
04417,45.23486,-68.37908
04418,45.08638,-68.4722
04419,44.79688,-69.0314
04421,44.4111,-68.79524
04422,45.07101,-69.03409
04424,45.67054,-67.86814
04426,45.21957,-69.18355
04427,44.9806,-69.01076
04428,44.80645,-68.55592
04429,44.72076,-68.61643
04430,45.63919,-68.58515
04431,44.56213,-68.67044
04434,44.78536,-69.13372
04435,44.96435,-69.13539
04438,44.59856,-68.91904
04441,45.89602,-69.47533
04442,45.47947,-69.69393
04443,45.22429,-69.39899
04444,44.72594,-68.94585
04448,45.31869,-68.70995
04449,44.99775,-68.88397
04450,44.91605,-68.92801
04451,45.61089,-68.21046
04453,45.1719,-68.78509
04454,45.55588,-67.56379
04455,45.32332,-68.27501
04456,44.88647,-68.99773
04457,45.41631,-68.47826
04459,45.59409,-68.34061
04460,45.6938,-68.5459
04461,44.96416,-68.56865
04462,45.93691,-68.98088
04463,45.27524,-68.90609
04464,45.41867,-69.39804
04468,45.02316,-68.72756
04469,44.9011,-68.66831
04471,45.89108,-67.84714
04472,44.57351,-68.6773
04473,44.88648,-68.7172
04474,44.71501,-68.77901
04475,45.18152,-68.58717
04476,44.47478,-68.7053
04478,45.86407,-69.87681
04479,45.12756,-69.30706
04481,45.24655,-69.10215
04485,45.36098,-69.62022
04487,45.39039,-68.10218
04488,44.87586,-69.11143
04489,44.91033,-68.69017
04490,45.43358,-67.85571
04491,45.57068,-67.4697
04492,45.34911,-67.67789
04493,45.23786,-68.5338
04495,45.45459,-68.32986
04496,44.65839,-68.9119
04497,45.76365,-68.05135
04530,43.89158,-69.8306
04535,44.08776,-69.63437
04537,43.89673,-69.62343
04538,43.85621,-69.62971
04539,43.96424,-69.50667
04541,43.89571,-69.47667
04543,44.03446,-69.49212
04544,43.84552,-69.58686
04547,43.99388,-69.32779
04548,43.81499,-69.74804
04551,44.00648,-69.42701
04553,44.04786,-69.57146
04554,43.86575,-69.50557
04555,44.10599,-69.47687
04556,43.96868,-69.6231
04558,43.89873,-69.51577
04562,43.78757,-69.82764
04563,44.0151,-69.25655
04564,43.93503,-69.46469
04568,43.88591,-69.5599
04570,43.80849,-69.6307
04571,43.89733,-69.67366
04572,44.10984,-69.36956
04573,43.95136,-69.55374
04574,44.27335,-69.39127
04575,43.85275,-69.66211
04576,43.82228,-69.66695
04578,43.98135,-69.6926
04579,43.96217,-69.7687
04605,44.67484,-68.41708
04606,44.57718,-67.70304
04607,44.48263,-68.05651
04609,44.38518,-68.27113
04611,44.48771,-67.59633
04612,44.26,-68.37307
04613,44.37799,-68.03415
04614,44.41784,-68.58451
04616,44.28346,-68.57069
04617,44.36621,-68.73678
04619,45.134,-67.224
04622,44.757,-67.98458
04623,44.72804,-67.72818
04624,44.42284,-67.98707
04625,44.2513,-68.26048
04626,44.68494,-67.22169
04627,44.22294,-68.65275
04628,44.87151,-67.26987
04629,44.42831,-68.51752
04630,44.8373,-67.4583
04631,44.9131,-67.01792
04634,44.64887,-68.22034
04635,44.14299,-68.34483
04637,45.19615,-67.80759
04640,44.53848,-68.30374
04642,44.33383,-68.80434
04643,44.57913,-67.80571
04644,44.41384,-68.25207
04645,44.05408,-68.6282
04646,44.25555,-68.22168
04648,44.66395,-67.59028
04649,44.56605,-67.5817
04650,44.2849,-68.70898
04652,44.82242,-67.07614
04653,44.23104,-68.34026
04654,44.77104,-67.55341
04655,44.66467,-67.39318
04657,44.97015,-67.42295
04658,44.53986,-67.87307
04660,44.34054,-68.33318
04662,44.30858,-68.29427
04664,44.54693,-68.12714
04666,44.98173,-67.22515
04667,44.97853,-67.10412
04668,45.20968,-67.59014
04669,44.41669,-68.01751
04671,45.0662,-67.16247
04673,44.30964,-68.67454
04674,44.29472,-68.4107
04675,44.30454,-68.25276
04676,44.34662,-68.64166
04677,44.49016,-68.17945
04679,44.27941,-68.3326
04680,44.5064,-67.94467
04681,44.16655,-68.65646
04683,44.22115,-68.75912
04684,44.49337,-68.52794
04685,44.1562,-68.44848
04686,44.98543,-67.69917
04691,44.76272,-67.25101
04693,44.38479,-68.07828
04694,45.10333,-67.47223
04730,46.13233,-67.9139
04732,46.50722,-68.76428
04733,45.75696,-68.40146
04734,46.47856,-67.92231
04735,46.41805,-67.86466
04736,46.91526,-68.02116
04739,47.01016,-68.69084
04740,46.64322,-67.85487
04741,47.44776,-69.19631
04742,46.77766,-67.85527
04743,47.19506,-68.61742
04745,47.28276,-68.39168
04746,47.24884,-68.12472
04747,46.00423,-68.23809
04750,46.95826,-67.85712
04756,47.32218,-68.30324
04757,46.66268,-68.17241
04758,46.55427,-67.84731
04760,46.34676,-67.93643
04761,46.11835,-67.97138
04762,46.97076,-68.13462
04763,46.08061,-68.10359
04764,46.41864,-68.56825
04765,46.15345,-68.62629
04766,46.88162,-68.23912
04768,46.82618,-68.86889
04769,46.68667,-67.98737
04772,47.22725,-68.31309
04773,47.27621,-68.2234
04774,47.07985,-69.12391
04776,45.85109,-68.32344
04777,45.84774,-68.50737
04779,47.12208,-68.32295
04780,46.23761,-68.25264
04781,47.14457,-68.60948
04783,47.04253,-68.17585
04785,47.13003,-67.98687
04786,46.79208,-68.17877
04787,46.55169,-67.97684
04841,44.12738,-69.13688
04843,44.2293,-69.08923
04847,44.25104,-69.18961
04848,44.31083,-68.90896
04849,44.31793,-69.04753
04851,43.85498,-68.87351
04852,43.76561,-69.31235
04853,44.15172,-68.86311
04854,44.06816,-69.08706
04855,43.93459,-69.25745
04856,44.17799,-69.12006
04858,44.04647,-69.14524
04859,43.98892,-69.13756
04860,43.96925,-69.22844
04861,44.09299,-69.17485
04862,44.26191,-69.27714
04863,44.07898,-68.84384
04864,44.12946,-69.24481
04901,44.55442,-69.57048
04910,44.517,-69.44124
04911,44.77794,-69.9556
04912,44.98414,-69.6839
04915,44.46641,-69.04163
04917,44.48822,-69.84011
04918,44.5173,-69.86687
04920,45.14011,-69.85023
04921,44.57091,-69.13348
04922,44.68739,-69.38255
04923,45.03206,-69.44671
04924,44.77919,-69.54966
04925,45.21793,-69.90476
04926,44.48184,-69.51664
04927,44.67015,-69.5359
04928,44.94966,-69.25694
04929,44.76209,-69.31062
04930,45.03112,-69.31483
04932,44.6957,-69.13335
04933,44.81758,-69.22918
04936,45.33572,-70.62836
04937,44.63567,-69.67618
04938,44.65896,-70.10331
04939,45.05436,-69.15859
04940,44.62487,-70.0832
04941,44.4654,-69.3017
04942,45.06365,-69.5855
04943,44.87993,-69.52046
04944,44.68734,-69.64364
04945,45.76293,-70.2339
04947,45.03266,-70.23875
04949,44.36712,-69.34028
04950,44.8325,-69.80553
04951,44.6085,-69.04758
04952,44.40936,-69.14281
04953,44.8602,-69.23296
04955,44.63926,-70.00701
04956,44.80839,-70.11433
04957,44.70147,-69.84608
04958,44.90752,-69.93067
04961,45.13299,-70.13469
04962,44.48921,-69.62609
04963,44.56628,-69.81475
04964,44.87582,-70.78325
04965,44.84562,-69.36265
04966,44.82818,-70.43
04967,44.77143,-69.43801
04969,44.77016,-69.22461
04970,45.00446,-70.63805
04971,44.93189,-69.39226
04973,44.36224,-69.19306
04974,44.48927,-68.93004
04975,44.62534,-69.58839
04976,44.79873,-69.66952
04978,44.62916,-69.8013
04979,44.943,-69.79266
04981,44.53224,-68.85946
04982,45.11159,-70.42299
04983,44.9228,-70.30926
04984,44.70129,-70.26216
04985,45.37082,-69.94296
04986,44.55294,-69.22252
04987,44.67915,-69.25361
04988,44.59588,-69.35972
04989,44.42981,-69.64791
04992,44.66301,-70.16003
05001,43.67224,-72.38132
05031,43.71204,-72.59101
05032,43.8064,-72.65942
05033,44.00887,-72.15802
05034,43.58459,-72.63205
05035,43.60153,-72.68759
05036,44.02644,-72.57977
05037,43.45942,-72.49152
05038,43.99432,-72.45718
05039,44.03664,-72.29719
05040,44.06712,-72.20243
05041,43.95068,-72.54066
05042,44.22756,-72.09962
05043,43.80814,-72.20823
05045,43.9172,-72.19868
05046,44.23643,-72.25272
05048,43.582,-72.42369
05050,44.26743,-72.06423
05051,44.103,-72.12118
05052,43.59931,-72.3579
05053,43.71934,-72.48795
05055,43.75411,-72.31311
05056,43.5192,-72.72268
05058,43.88577,-72.26998
05059,43.64004,-72.42624
05060,43.95923,-72.69
05061,43.9321,-72.58631
05062,43.49791,-72.59247
05065,43.7845,-72.42335
05067,43.68816,-72.51317
05068,43.79649,-72.53527
05069,44.19055,-72.13678
05070,43.83988,-72.36404
05071,43.56068,-72.55345
05072,43.88308,-72.37878
05075,43.83698,-72.27975
05076,44.1506,-72.23238
05077,43.90325,-72.48074
05079,43.95617,-72.32457
05081,44.13695,-72.0723
05083,43.91882,-72.26809
05084,43.72716,-72.44996
05086,44.11434,-72.30079
05089,43.49225,-72.44645
05091,43.6402,-72.573
05101,43.17899,-72.49454
05141,43.15352,-72.56688
05142,43.403,-72.58629
05143,43.27011,-72.63212
05146,43.17621,-72.61729
05148,43.22877,-72.79998
05149,43.38016,-72.71162
05150,43.33458,-72.52925
05151,43.39699,-72.4906
05152,43.25358,-72.9153
05153,43.41,-72.64158
05154,43.13561,-72.5355
05155,43.12418,-72.89439
05156,43.30577,-72.47029
05158,43.09818,-72.47035
05161,43.31565,-72.80597
05201,42.88108,-73.14144
05250,43.1203,-73.1932
05251,43.26218,-73.07048
05252,43.0668,-73.06111
05253,43.25148,-72.9993
05254,43.15653,-73.06701
05255,43.16678,-73.06634
05257,42.95914,-73.25389
05260,42.80718,-73.26493
05261,42.78226,-73.19745
05262,42.98044,-73.12684
05301,42.84623,-72.6607
05340,43.16232,-72.93418
05341,42.96365,-72.79678
05342,42.76828,-72.79471
05343,43.09857,-72.80038
05345,42.98434,-72.67994
05346,43.02506,-72.53166
05350,42.79875,-72.97178
05352,42.788,-73.07852
05353,43.06537,-72.66648
05354,42.76226,-72.52597
05355,43.02045,-72.80653
05356,42.95346,-72.86866
05358,42.76288,-72.72082
05359,43.15259,-72.71587
05360,43.00254,-72.94412
05361,42.78275,-72.8765
05362,42.93638,-72.66111
05363,42.88179,-72.89286
05401,44.47626,-73.20998
05403,44.44697,-73.17235
05404,44.49509,-73.18431
05405,44.47372,-73.19562
05408,44.51199,-73.24918
05439,44.49507,-73.164
05440,44.95955,-73.27954
05441,44.79138,-72.76969
05442,44.75855,-72.67678
05443,44.13348,-73.03668
05444,44.64773,-72.90087
05445,44.30945,-73.22162
05446,44.54857,-73.18527
05447,44.93098,-72.70279
05448,44.75549,-72.89736
05450,44.90024,-72.79113
05452,44.52414,-73.06238
05454,44.70245,-73.02701
05455,44.80295,-72.96674
05456,44.20763,-73.2551
05457,44.97097,-72.91335
05458,44.71824,-73.30544
05459,44.95348,-73.00453
05461,44.32219,-73.09131
05462,44.30058,-72.9538
05463,44.86943,-73.3411
05464,44.64518,-72.81763
05465,44.46829,-72.94994
05468,44.65535,-73.1456
05471,44.85599,-72.59409
05472,44.10887,-73.15993
05473,44.24344,-73.19339
05474,44.84034,-73.27362
05476,44.96307,-72.64117
05477,44.40316,-72.95475
05478,44.80968,-73.08117
05481,44.77291,-73.20506
05482,44.38508,-73.20957
05483,44.88196,-72.97201
05485,44.90718,-72.97536
05486,44.64057,-73.31079
05487,44.2318,-73.01056
05488,44.92142,-73.12488
05489,44.54085,-72.88744
05491,44.11252,-73.30877
05492,44.7166,-72.75421
05494,44.60238,-73.00523
05495,44.42935,-73.09246
05602,44.28362,-72.60496
05640,44.34527,-72.4932
05641,44.1888,-72.47294
05647,44.40805,-72.28833
05648,44.38503,-72.49347
05649,44.15608,-72.35782
05650,44.37998,-72.44187
05651,44.27944,-72.48828
05652,44.72831,-72.58748
05653,44.70122,-72.49323
05654,44.13976,-72.47466
05655,44.62381,-72.57053
05656,44.64938,-72.68772
05657,44.53472,-72.5258
05658,44.35812,-72.35581
05660,44.24718,-72.74137
05661,44.53799,-72.61837
05663,44.15144,-72.67703
05664,44.16712,-72.65313
05667,44.27112,-72.39184
05669,44.06665,-72.73087
05672,44.48135,-72.72186
05673,44.19361,-72.84185
05674,44.11099,-72.86087
05675,44.07382,-72.41873
05676,44.34289,-72.80906
05677,44.39285,-72.70967
05678,44.15625,-72.47566
05679,44.10733,-72.53972
05680,44.54409,-72.47065
05681,44.45476,-72.40368
05682,44.40301,-72.57145
05701,43.62459,-72.90982
05730,43.41371,-72.82335
05732,43.68531,-73.18255
05733,43.82007,-73.09188
05734,43.98209,-73.33021
05735,43.64413,-73.15642
05736,43.61461,-73.00953
05737,43.75901,-72.91196
05738,43.52929,-72.85566
05739,43.34,-73.00603
05740,43.97164,-73.10527
05742,43.43637,-72.90138
05743,43.66963,-73.30619
05744,43.69842,-73.08496
05747,44.00517,-72.84161
05748,43.91973,-72.91087
05751,43.65428,-72.78924
05753,44.00006,-73.17535
05757,43.4789,-73.12485
05758,43.43391,-72.78734
05759,43.53707,-72.96268
05760,43.80275,-73.29284
05761,43.36223,-73.14952
05762,43.79273,-72.82914
05763,43.72667,-72.99965
05764,43.53191,-73.19178
05765,43.65247,-73.03509
05766,43.99231,-72.98753
05767,43.87508,-72.82878
05769,43.91922,-73.11551
05770,43.8869,-73.32039
05772,43.75604,-72.74472
05773,43.42159,-72.98611
05774,43.43135,-73.19011
05775,43.36247,-73.23133
05776,43.26348,-73.19066
05777,43.55818,-73.05647
05778,43.87369,-73.21114
05819,44.40509,-71.98761
05820,44.73871,-72.34482
05821,44.31356,-72.10952
05822,44.75041,-72.14271
05824,44.4368,-71.86146
05825,44.86231,-72.24567
05826,44.64668,-72.40248
05827,44.68112,-72.35814
05828,44.43708,-72.11973
05829,44.95203,-72.07037
05830,44.98021,-71.98494
05832,44.5882,-71.91273
05833,44.82572,-71.97742
05836,44.51521,-72.2663
05837,44.65855,-71.81538
05839,44.67475,-72.21313
05841,44.60693,-72.29444
05842,44.55315,-72.22079
05843,44.50925,-72.34707
05845,44.79642,-72.30023
05846,44.80132,-71.86307
05847,44.79153,-72.45682
05850,44.54163,-72.01749
05851,44.55542,-72.07156
05853,44.89473,-71.96649
05855,44.9278,-72.1922
05857,44.93594,-72.30474
05858,44.54944,-71.79567
05859,44.96727,-72.44531
05860,44.80176,-72.10305
05862,44.31892,-72.22587
05866,44.64221,-72.12761
05867,44.66286,-72.0422
05868,44.89452,-72.3775
05871,44.68773,-71.94177
05872,44.86679,-72.04658
05873,44.42209,-72.20549
05874,44.87698,-72.46757
05875,44.71085,-72.25653
05901,44.94293,-71.68228
05902,45.00852,-71.49034
05903,44.93231,-71.58281
05904,44.4166,-71.70654
05905,44.69367,-71.66952
05906,44.47605,-71.71485
05907,44.92017,-71.8011
06001,41.79071,-72.85384
06002,41.84255,-72.74059
06010,41.68116,-72.94074
06013,41.75978,-72.95893
06016,41.90417,-72.54448
06018,42.02647,-73.30873
06019,41.85964,-72.90698
06020,41.83455,-72.92862
06021,42.02184,-73.10434
06022,41.86545,-72.92732
06023,41.61367,-72.71997
06024,42.01204,-73.27433
06026,41.94272,-72.74236
06027,42.00403,-72.9118
06029,41.91503,-72.44947
06031,41.95776,-73.31738
06032,41.72529,-72.83125
06033,41.70787,-72.54199
06035,41.96059,-72.80094
06037,41.6113,-72.77776
06039,41.95003,-73.44477
06040,41.76168,-72.52251
06042,41.79751,-72.52693
06043,41.76647,-72.43902
06051,41.66514,-72.76974
06052,41.65723,-72.8052
06053,41.68855,-72.79424
06057,41.84407,-73.00623
06058,41.97183,-73.19543
06059,41.94906,-72.94478
06060,42.00702,-72.84569
06061,41.87547,-72.96695
06062,41.67341,-72.86077
06063,41.92702,-72.97158
06065,41.97395,-73.00406
06066,41.8364,-72.46061
06067,41.65723,-72.66318
06068,42.01475,-73.42049
06069,41.85432,-73.44723
06070,41.87606,-72.81471
06071,41.99465,-72.45212
06073,41.66029,-72.55771
06074,41.83528,-72.57331
06076,41.98966,-72.26165
06078,41.98912,-72.64995
06081,41.90654,-72.76901
06082,41.98394,-72.55475
06084,41.87892,-72.36458
06085,41.74637,-72.88808
06088,41.90581,-72.59645
06089,41.83734,-72.82289
06090,41.94648,-72.86315
06091,42.01274,-72.97466
06092,41.87339,-72.8591
06093,42.00282,-72.72424
06095,41.8711,-72.67361
06096,41.92752,-72.65706
06098,41.95696,-73.08726
06103,41.76757,-72.67343
06105,41.77473,-72.70507
06106,41.74867,-72.69495
06107,41.75416,-72.75898
06108,41.78084,-72.62155
06109,41.7013,-72.67034
06110,41.73269,-72.73369
06111,41.68701,-72.73085
06112,41.79311,-72.69645
06114,41.73938,-72.66948
06117,41.78692,-72.76199
06118,41.74871,-72.60988
06119,41.76336,-72.72717
06120,41.78938,-72.66535
06160,41.76661,-72.69116
06226,41.70839,-72.20726
06231,41.62554,-72.37028
06232,41.7331,-72.37607
06234,41.78941,-71.95268
06235,41.79295,-72.12758
06237,41.69423,-72.30726
06238,41.78306,-72.33955
06239,41.79148,-71.8566
06241,41.85633,-71.84839
06242,41.89309,-72.09519
06243,41.84523,-71.80244
06247,41.76708,-72.06624
06248,41.6849,-72.40577
06249,41.63128,-72.2402
06250,41.77329,-72.19739
06254,41.61527,-72.14322
06255,41.98828,-71.90256
06256,41.73707,-72.15732
06259,41.87006,-71.99073
06260,41.90902,-71.87203
06262,42.02038,-71.94817
06263,41.84039,-71.90617
06264,41.6942,-72.10044
06266,41.67271,-72.17021
06268,41.79969,-72.24777
06269,41.80833,-72.26989
06277,41.96883,-71.83975
06278,41.89103,-72.16992
06279,41.88956,-72.25936
06280,41.69272,-72.14033
06281,41.97245,-72.01529
06282,41.94244,-72.07954
06320,41.34938,-72.10238
06330,41.64289,-72.07527
06331,41.69792,-71.99975
06332,41.73129,-71.90218
06333,41.38589,-72.24505
06334,41.54433,-72.1742
06335,41.43112,-72.0616
06336,41.57934,-72.19505
06339,41.44462,-71.99576
06340,41.35708,-72.04526
06350,41.64836,-72.06837
06351,41.58916,-71.94935
06353,41.45809,-72.14106
06354,41.70272,-71.85619
06355,41.36786,-71.97419
06357,41.32632,-72.21513
06359,41.4696,-71.87554
06360,41.54884,-72.08927
06365,41.52232,-72.00107
06370,41.46477,-72.18791
06371,41.36438,-72.32688
06373,41.6705,-71.79895
06374,41.68042,-71.9142
06375,41.40514,-72.1249
06376,41.29418,-72.25379
06377,41.72621,-71.81754
06378,41.38046,-71.91395
06379,41.36704,-71.85772
06380,41.56545,-72.05306
06382,41.46233,-72.11769
